filename,filename,md5,sha1,sha256,ssdeep,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PackageManagement.CoreProviders.dll,C:\Program Files (x86)\WindowsPowerShell\Modules\PackageManagement\1.0.0.1\Microsoft.PackageManagement.CoreProviders.dll,8080B92D3EAFA52ACB103A0873421BE5,5EE560819E803596524A1972E8BEFB5AE2F6320E,BA6A3B2E700E5399425F843524C4C16D7CDBA57E508BA73B7A52448188CD1D5F,1536:S3taEiRWE4mhxKhpmDQE1h9UkLJE7qMd1:SdaEIOhpyv1h9UYXM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PackageManagement.CoreProviders.resources.dll,C:\Program Files\WindowsPowerShell\Modules\PackageManagement\1.0.0.1\en\Microsoft.PackageManagement.CoreProviders.resources.dll,BA5F1184A06BA3A3FAEFEBFAD2240DF8,578EED01F845B17AA84BC0927D1E4F842B0A1B4D,8599B82C76B050A7B148FEB99F4D3CA66567CDE3E2E49AAE565CA0360238089C,96:KYUcUX7lbf6eY4z0sY5R+tjkkjrhjkTTplkWHqv89qv/W:Kcl80sYPF6OoWw82/W,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PackageManagement.CoreProviders.resources.dll,C:\Program Files (x86)\WindowsPowerShell\Modules\PackageManagement\1.0.0.1\en\Microsoft.PackageManagement.CoreProviders.resources.dll,BBD31C18AC6A71803BECFFAA09A6F677,E1B7DF77BC21F4B29C8C9052DA8DE06EB4059EB1,B60363E2AAEE54EA741D8D9418791EE28C0E96AED0A74E0207A4931B5FE6BFBC,96:2YUcUX7lbf6eY4z0sY5R+tjkkjrhjklTplkWHqv89qv/W:2cl80sYPF6OWWw82/W,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PackageManagement.dll,C:\Program Files (x86)\WindowsPowerShell\Modules\PackageManagement\1.0.0.1\Microsoft.PackageManagement.dll,B6F0268BEFCC947A1DBB23D88A60B7F4,617C969B57770CA843F09D477F80AE7AE0DF35C6,BDC6534A7925883462F419B7D396566E97987FB5ED96C5409A24A8ACCA198A09,3072:qCyQSzo9nL4L5tQnvDrNHwOdoPMLstSJb5y9HmExm4DYoJvb26p+aK56kRQ6m4mG:kQSzUuQnbrNH9d0MLyGExhBZKjQ3g,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PackageManagement.dll,C:\Program Files\WindowsPowerShell\Modules\PackageManagement\1.0.0.1\Microsoft.PackageManagement.dll,C6F132546BCBF51A74B7172AB808EEF7,62E4C69E8DCB1F6B97D286DA98B36AE1B98EE9AD,9C6E31266B7D574779E28142754F821E0C57980571C9773D4F9AC14846DB350A,3072:4CyQSzo9nL4L5tQnvDrNHwOdoPMHstSJb5y9HmM7m4DIoJvb26p+aK56kRQ6m4mA:KQSzUuQnbrNH9d0MHyGM7hxZKjQlm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PackageManagement.MetaProvider.PowerShell.dll,C:\Program Files (x86)\WindowsPowerShell\Modules\PackageManagement\1.0.0.1\Microsoft.PackageManagement.MetaProvider.PowerShell.dll,2B7CB055797BEB3DDF1B438345DAFDB8,EC9A6DCF354A47ECF6095A20FB560DE34BAFFC02,9D747040D16D253265C98B8D053C044A6039CEE2A8F8F0EA208BBE1E8A52FA9F,1536:jCev+l8ZDZxXtGqYawnZRJrj58rn47L57Mw6oLSxwR+oH/:Ej58joew6odR+i/,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PackageManagement.MetaProvider.PowerShell.dll,C:\Program Files\WindowsPowerShell\Modules\PackageManagement\1.0.0.1\Microsoft.PackageManagement.MetaProvider.PowerShell.dll,AE4F2C6FDFFE44CF127F9DB0CEEA4EBF,9F6DD56A69F4B394F06708E0BFF3A65C3234ED56,73CF11D69D07998EC9813C1E718ACEEB15A08BC30BC995B3BFCC9D0226D5E43D,1536:cCev+l8ZDZxXtGqYawnZRJrj58rn47L57RCw6oLSxwRVoHC:Jj58joOw6odRViC,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PackageManagement.MetaProvider.PowerShell.resources.dll,C:\Program Files\WindowsPowerShell\Modules\PackageManagement\1.0.0.1\en\Microsoft.PackageManagement.MetaProvider.PowerShell.resources.dll,6869209D988490F8E77A411ABF86F465,AB0034F6B7E739EFE3536D9A48999CBA5266C237,E1EB5D544F357F54F7EF4284DC40C606166520EF5E002F93ECCDA9BC81F1AA03,96:Lfw9voqfNqq5bQgkXDz6VeQCujmCjmPjmOTplkW5qQ9q1W:Lfw5NXQNX36wrVKPW5CW,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PackageManagement.MetaProvider.PowerShell.resources.dll,C:\Program Files (x86)\WindowsPowerShell\Modules\PackageManagement\1.0.0.1\en\Microsoft.PackageManagement.MetaProvider.PowerShell.resources.dll,811A16F097FF6B78F7A94F075757E3BA,EF7BCED4BE8978169A411EE48DC6325A649E9C21,BAAE38799F26C2A4755FF4BFFCDAE455E74A9E751D6618D326AD9A032F763A70,96:nfw9voqfNqq5bQgkXDz6VeQCujmCjmPjm/TplkW5qQ9q1W:nfw5NXQNX36wrVKUW5CW,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PackageManagement.MsiProvider.dll,C:\Program Files\WindowsPowerShell\Modules\PackageManagement\1.0.0.1\Microsoft.PackageManagement.MsiProvider.dll,3AD925D5421AFD041DFCE2D6A1C1FFF5,9CAF0B2E23629897651141F5EAF35EFAEB60D93C,9185227A87C97CE763B923F57941A2AA7B8C4E90816C079B9F903D811EE23FEB,3072:Oy3j7gLb+JETcsQ9e5QNMMNLyLkZKT4v6wzAWFkkEkEDrSFcsOnVS9Ug6hMFTdvT:Vmc9NKQLX84vsSFsnVSj6eFTdl,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PackageManagement.MsiProvider.dll,C:\Program Files (x86)\WindowsPowerShell\Modules\PackageManagement\1.0.0.1\Microsoft.PackageManagement.MsiProvider.dll,D7A8DE82E35782F353C4140748B4E358,54D28D4E3EEB9E3B7BDCC7CB11D98C08164A99E8,B484ABE6F5F73CCAF693D13BB02C80C364EADD465B4AA431864394E1ACD6DD83,3072:qy3j7gLb+JETcsQ9e5QNMMNLyLkZKT4v6wzAWtwkkEkEDrSFcsOnVS9Ug6hMFTd2:Zmc9NKQLX84vRtSFsnVSj6eFTdX,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PackageManagement.MsiProvider.resources.dll,C:\Program Files (x86)\WindowsPowerShell\Modules\PackageManagement\1.0.0.1\en\Microsoft.PackageManagement.MsiProvider.resources.dll,C70E39A5549D69FA11FA0A5E73253546,E49B1509FCC8724F93381BF752094011016B4C0B,F93D276431F5EF72A46596B9A7103FC8BD173BE01A984C88082A9010CDF0F2F9,96:hWn8WX1gddkr7KDjAj3NjA/jAj32TpHkWNqL9qoW:hWn8WNb3t3hWiPW,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PackageManagement.MsiProvider.resources.dll,C:\Program Files\WindowsPowerShell\Modules\PackageManagement\1.0.0.1\en\Microsoft.PackageManagement.MsiProvider.resources.dll,DC50248D2F58398244203E2EF493B2A4,83195B6FE0D3386D3D6DBBB20E048F0FE69E6240,88704FA52149538278C6C116CA92BCAD85512E812CE5F2405008F9D7237D0C63,96:/Wn8WX1gddkr7KDjAj3NjA/jAj3gTpHkWNqL9qoW:/Wn8WNb3t3DWiPW,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PackageManagement.MsuProvider.dll,C:\Program Files\WindowsPowerShell\Modules\PackageManagement\1.0.0.1\Microsoft.PackageManagement.MsuProvider.dll,06CE997EBB435FEB76DEEA331505918F,BE33CCA18D1365BDDFB8698CCA43B7AE2684855D,4D6DE6E2C1C2C427EFED739EA0371C7C0A27931AF7D6862609D916BAE54499FA,384:6LOUtIFcxa/dVMQHfcrMtg0er1dWMiEMiTJv/WncW:AtIh/dVHfib0ykiO,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PackageManagement.MsuProvider.dll,C:\Program Files (x86)\WindowsPowerShell\Modules\PackageManagement\1.0.0.1\Microsoft.PackageManagement.MsuProvider.dll,5352769494ABC04C705AD1F39795942B,49FB675220804541A6DBBDC3F7F7C9A7DC3CD091,37B7289AA23A1EA33011BFDE67F06BD1B76A382DA0A643B595272AF2073AC363,384:NLOUtIFcra/dVMQHfcrMtg0er1dWMiEM1JJPWncW:xtIX/dVHfib0ykq,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PackageManagement.MsuProvider.resources.dll,C:\Program Files (x86)\WindowsPowerShell\Modules\PackageManagement\1.0.0.1\en\Microsoft.PackageManagement.MsuProvider.resources.dll,6F57CAA421CE3F49E800E4ACE938AFDF,9FD2F0323284F61A622C530B55523016BF440463,89DC8C2EF1B59E04A3FA9C0AE918EAD89CA9323F1F1E4157D0CBAAE49601D491,48:6pIHBhCmE7N5XgOjAf3NjAbjAf34TPhOqjoZWSV4qf9qQ5Wqg:9zu73jAf3NjAbjAf34TpRkWNqf9qEW,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PackageManagement.MsuProvider.resources.dll,C:\Program Files\WindowsPowerShell\Modules\PackageManagement\1.0.0.1\en\Microsoft.PackageManagement.MsuProvider.resources.dll,A23AD2B80D0C24A9ECE0869AE3EB45E4,82B183A80AA4B74F9F97B00A4EC2A51CEF074454,ED23240ED1DE53D10B5B5F118D8AA26FA7EFD292BB7FBEC8BFF9111B87B6C9F6,48:6aIHBhCmE7N5XgOjAf3NjAbjAf3pTPhOqjoZWSV4qf9qQ5Wqg:wzu73jAf3NjAbjAf3pTpRkWNqf9qEW,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PackageManagement.resources.dll,C:\Program Files\WindowsPowerShell\Modules\PackageManagement\1.0.0.1\en\Microsoft.PackageManagement.resources.dll,009C73AD22A1542444641D8C831DA715,CD6B9CBBD4B08F1E9215406186900FE32E9333D3,A769FF744F069EBC1030840EC281440DE12109CDAE4BFA0F983F4EEE32532797,192:ATcsUaJgv/EKW9jmX4zOc2ERDD+3P6bIrTId3zR2pY9AWaXWL:Ajgv/HW9jmEEvpxWaXW,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PackageManagement.resources.dll,C:\Program Files (x86)\WindowsPowerShell\Modules\PackageManagement\1.0.0.1\en\Microsoft.PackageManagement.resources.dll,75E2AEBF0715DB1245D59201E9A08C00,2778965B72F06CC795210E0A7458398A97B5A197,9D6FA6DCEFE702CD6F5BD4A3C5574945026684947FAB3FA3C4D9FD87A380FC8B,192:mTcsUaJgv/EKW9jmX4zOc2ERDD+3P6bIrTId3zR2pY9FWaXWL:mjgv/HW9jmEEvpMWaXW,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.Packaging.SDKUtils.dll,C:\Program Files (x86)\Windows Kits\10\bin\10.0.19041.0\x64\Microsoft.Packaging.SDKUtils.dll,862A68E572FD176ADF65E695A7AE58FE,C10AF341ECF74BC7AD539655A6739917AEBF8834,5DC0E07C2BDAD86708C10959B7AC3FFA7A9E790B54B571099108CC1438D6E8B7,1536:vyTsiUbWes8/F+adB25c14TAa2gJetiUyvjc9JddB4+2D3Ip+wR1:QyYIgJNNvjc9Jd34+6gD,,,,,,,,,,,,,,,,,,,,,,,,,,,
microsoft.performance.base.dll,C:\Program Files (x86)\Windows Kits\10\Windows Performance Toolkit\microsoft.performance.base.dll,478602EE87131178F866FD55F94C90EA,C37590F03FAC15C1697C7CDF39E74C55FC93B281,F7FF5DDD41F96859D17312D2E65827BAB305EE9361ADF4662F61E59220ACCC51,6144:fAWjFpl/w87NNZpAeZaSZhgQCe/7VitIxTeGl:fAWbSby,,,,,,,,,,,,,,,,,,,,,,,,,,,
microsoft.performance.core4.interop.dll,C:\Program Files (x86)\Windows Kits\10\Windows Performance Toolkit\microsoft.performance.core4.interop.dll,4431AF1940A806E7EB7D599D02A3468D,3D775938F2F3350963D9DF7F9AB8E34DA9F1E895,CB3115C346CAF9910BCFEA5F71BEF15EAD9EDBA7E215D35D0A866C3C544A8ABC,6144:roFpwX9WltcJEU3KYnO0W8vAHx7/HGSMH22vVSPSTUL9uIwE2n9OAO03xK9:UXltcJ5OGoHx7P2vTUnwJXh4,,,,,,,,,,,,,,,,,,,,,,,,,,,
microsoft.performance.data.dll,C:\Program Files (x86)\Windows Kits\10\Windows Performance Toolkit\microsoft.performance.data.dll,2DD9200BB2D232CC7B1FD436DDAC06C1,0FB75DA4D556F79A76D909FD97F4D14E761A67FF,1B2C28A7DBC2995480B1CD9D3D684A8E019E52B672EA0DF776A7477CDEA62044,1536:DcYWAv6Ilw/pv2MaQ/Ik0wiOF+dwNYwmEBbLb3wa:M8wBnaZjg+eeKbLb,,,,,,,,,,,,,,,,,,,,,,,,,,,
microsoft.performance.dataengine.dll,C:\Program Files (x86)\Windows Kits\10\Windows Performance Toolkit\microsoft.performance.dataengine.dll,5F175E12BFC28171FE6366BE092F57C1,C3F83AB3D065B6AF66A10482AD2924EB2EE87E05,113C5E35F0B444DB349D0E72FB76A82CB7ABA2136EEFF0448459DD018907E289,6144:irP411UdNJ+h8HMYl1sdce/B1fX2ueMXvOO71NqaWpvjFULunrAPs1rGKSQ9+gAB:y411Udf+lTOueMMJZ5Wz,,,,,,,,,,,,,,,,,,,,,,,,,,,
microsoft.performance.managed.interop.dll,C:\Program Files (x86)\Windows Kits\10\Windows Performance Toolkit\microsoft.performance.managed.interop.dll,889C6505431B5B428C3CDD4B53BEDECE,7C7DD428483B105AAA505D10905C648E1046D8D7,F3E42C1882F4A429D749BF4B99D0BAC2E1023F5048CAA0833B6B1728B01F0B95,3072:uB/jEsZnk3dfLC5zCRTQgQPnzRT0RTf0f8HLRTUUsHLcQhQe35SobxXrv:o/jdk1LCBCRTQgQPnzRT0RTf0f8HLRTK,,,,,,,,,,,,,,,,,,,,,,,,,,,
microsoft.performance.nt.dll,C:\Program Files (x86)\Windows Kits\10\Windows Performance Toolkit\microsoft.performance.nt.dll,C5F60C37E1FB07C4558DEABFEA1B9AE1,16BE44BAF27AE60DC6FF6700BE778C1ECABB0ECA,1E6C71061AC0833F48AB61544320557225AFE90BF0A3F763DC98AB0DAACB7B9A,384:DQnN6PmEQWnWm6TWhwGylrItNOEZalxYS5gM:DPB6M0rv5gM,,,,,,,,,,,,,,,,,,,,,,,,,,,
microsoft.performance.nt.shell.dll,C:\Program Files (x86)\Windows Kits\10\Windows Performance Toolkit\microsoft.performance.nt.shell.dll,41A7B6959F161037915B927796690D59,F6C271DC359B306AE8818292CD69AE8837F09F47,A1DB8182BB62B81EC78AA9CCBC81680B505ABF51102508F7E03E1AF69213F18C,384:NAAjqWgnbtB/xw/u+Nmdx1AUhxMoxrZOa8a9/8eBYxikjmWm6TWowGyT4JeRlF4z:1+WgxBa9chPZ6BXb,,,,,,,,,,,,,,,,,,,,,,,,,,,
microsoft.performance.shell.addins.dll,C:\Program Files (x86)\Windows Kits\10\Windows Performance Toolkit\microsoft.performance.shell.addins.dll,7A121695D5101269C7AEBCEF85B598EA,23A6BE78F77EA431258C28AB8269D8DF3B4A6A9C,93855380CF1FD371B0C6A251218D56FE56B248D3B030C3DE651B7F51FAD4EFFF,384:o6/UEobm8Pteqxz+g3v9mq3TSDR1bo5YV3wO8wAYGXCWjaMWqwGyylI:orEOthv9ERArY2ao,,,,,,,,,,,,,,,,,,,,,,,,,,,
microsoft.performance.shell.data.dll,C:\Program Files (x86)\Windows Kits\10\Windows Performance Toolkit\microsoft.performance.shell.data.dll,81D6F6466DFF97AD23DCA8DB5E3C7915,108DA03C990ECB80922B7D2A9A4020BA890449F3,704B19A6AE3DBB5A4C8E7C7B384908F937A3DEBF156B1A90751D5AB0426313A6,1536:HqRNFXxWuOrbnX6RtxQED51ogRSMH4Obxkq3HrkiFXw7b:INFB6X6RtyEDLogRSA3HrkWw7b,,,,,,,,,,,,,,,,,,,,,,,,,,,
microsoft.performance.shell.dll,C:\Program Files (x86)\Windows Kits\10\Windows Performance Toolkit\microsoft.performance.shell.dll,E96AA30E459379B27FE5CB7B236D4AD2,E75D0E0B35DD98041446877D5F40CC3621F7BAB1,CB57FD003A8D8472BE5F901B464068105EDD2CCFA56679A1069805F95DA929AD,24576:jEnLDqbWsoV8Vf3uYPOcQogJ0PtDci9M9GlAA5xJCEamCdXqasj0SZ9zCofB40Sj:haGl5xJCEaua5SDTGGZ/cFhaLq9U7pU,,,,,,,,,,,,,,,,,,,,,,,,,,,
microsoft.performance.ui.dataengine.dll,C:\Program Files (x86)\Windows Kits\10\Windows Performance Toolkit\microsoft.performance.ui.dataengine.dll,64AF267113EA783EC29BF6CDDCA2AD9A,93691732FC0AC9A48E6D7E1546E8E45D262F0001,A0A13D930C80C80B961523C846E36ABF14F121DBA2E17C73D9C4B68407B91C28,6144:wdRokH/7BGRztyFJ/2f/rwJJgnRWIzYkfMrF+ts1WpqJoQukIMVYhSPrMnKPpYqa:wdRHjBZLg4/3JJsuFXgXPL/,,,,,,,,,,,,,,,,,,,,,,,,,,,
microsoft.performance.ui.dll,C:\Program Files (x86)\Windows Kits\10\Windows Performance Toolkit\microsoft.performance.ui.dll,A19E4D79A9D0D8FF0A02D96D9B700245,3205E612C03677DB22C180D74479B08ABB2EE38D,951414FCCE7C6E8CFE113FDDBD2108218129503E4FDA5AB637EB2D3D69F87F79,12288:yK0sWIoHRZTkx5//JihH9Npc3AJdXzecHC4KxEcIQdQQBM74v:y2jnJ+ZXubIeQQB5,,,,,,,,,,,,,,,,,,,,,,,,,,,
microsoft.performance.windows.dll,C:\Program Files (x86)\Windows Kits\10\Windows Performance Toolkit\microsoft.performance.windows.dll,6908DFC1A79CFCA58F471FCC88EA6021,8E315A1066363C024C8CED96B3ACDDD7427900F8,5F4872A3B38B754C28B77121FA717204B7014729E0A5FD5C62F2452967C952E4,6144:1MAswdXoZeoWFhxL4YGeJpmevOUT6rcYo35A:xoPGj9Gebm235A,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PowerBI.AdomdClient.dll,C:\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\Microsoft Power Query for Excel Integrated\bin\Microsoft.PowerBI.AdomdClient.dll,1DA44028330DAD1A7F97683679916D5D,09B4EC815E2F5FF1EE9C033B66D76749A903D88A,536956AB7E3F62BD76C1570C9A6DB64F36B1679CC814D31B236CF32B0D29AD72,12288:AxaqXrQZNcbhlpLNqDgilfczdoo8ElRQPAJAXB5c0ZyDkFW1L4iZxFfQYr1:sbevc0ZyDkmL/J5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PowerShell.Activities.dll,C:\Program Files (x86)\Reference Assemblies\Microsoft\WindowsPowerShell\3.0\Microsoft.PowerShell.Activities.dll,87DDFFBE08AB8701180DC7E9EAFE44B9,2051861154CA16073D6A9573B2EEA0A7960AF2EE,924A8F2C58AF02404BD191BC15F981005DA8066696D81A7875B8B55489F1925A,768:Vbk2kQc/AYu9wJVovtXTkXh19catyuBkuY/dMPCQ/NRvyYzlIa1NayroG5Y/tEYZ:hk2DU8wovuX/k2OGPC+yoIa8yrw0e,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PowerShell.Commands.Management.dll,C:\Program Files (x86)\Reference Assemblies\Microsoft\WindowsPowerShell\3.0\Microsoft.PowerShell.Commands.Management.dll,AD84FB783B980EE7861424C9323D7E6D,B71EDE34840466B846B949C1426F13C8B6117653,85C932C68C51777A16870962D13FED73D5EFBDA20893327D9EC0CE83C44A4E25,768:nqMhFc/5pzQo0GzXArZQEMome1UtTQrzttDRTO/s2c85jMIv4Sk0CtcppzBQ3IOB:q0GR5wjMoZutYt1fjaoO5H2YO97+pQQG,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PowerShell.Commands.Utility.dll,C:\Program Files (x86)\Reference Assemblies\Microsoft\WindowsPowerShell\3.0\Microsoft.PowerShell.Commands.Utility.dll,9380EF194192B4E2FC94E493184C4744,4DE5AEE4E471EAE3310A0C47267D69C67F485A9A,1D5C8A92066A1339C6D58528CD032627529B69ADC098EBB760F27CB9AC0E19E9,1536:Wguc/QdElJTN0LMCM/WbxLjS7K+Xi2Dh0S:2ylJGQLucRXX+S,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PowerShell.ConsoleHost.dll,C:\Program Files (x86)\Reference Assemblies\Microsoft\WindowsPowerShell\3.0\Microsoft.PowerShell.ConsoleHost.dll,D183829ED978FA3C23CCF7058862A584,D24FBF0FF37B672DB33D00B91CB4E58C8B387165,E83415F92FE3CD5D8F3D9F11C1D8F50FE95791F87F7219302282C2300165A2A2,192:IHr+H2oWSawTyihVWQ4yWGppVwyqnajlAttPO:IHFwGyRvlmttPO,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PowerShell.Core.Activities.dll,C:\Program Files (x86)\Reference Assemblies\Microsoft\WindowsPowerShell\3.0\Microsoft.PowerShell.Core.Activities.dll,99850A5065D3E042C41BD4A1206C7A95,76156DC9EDCE5105A2C75D8DAFC6A2A114F49270,B3355EB24D04F1011ED910203E38CE7839A4B8A3BED136133B04C94312B2C3FA,768:z48py+ZlkylFD6Hbyuufj6eKX7GGbGnybGPPDffdThWm60gcZ/qBmEPBW1N5SOjI:z4/+/ky5hWm60gcZ/i1Jg5SOHU,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PowerShell.Diagnostics.Activities.dll,C:\Program Files (x86)\Reference Assemblies\Microsoft\WindowsPowerShell\3.0\Microsoft.PowerShell.Diagnostics.Activities.dll,A073A9D38DBD110BC05AD2A6382C9C12,0A1079486049CBFAE92639AE4033384BFCA183C8,9BAC80254FFF0AB43E84B33B171BE23888FBCE4E6D31CF5DABAA7B82D4B4F2A1,192:NVrCN9LwvfYau1twh8Fud3YFy6RWSawTyihVWQ4WWULKRf/7T0q11qnajVtPxoO:NVeN9LwvgaB8FuR3jwGyHu/7Tplxbn,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PowerShell.DSC.FileDownloadManager.dll,C:\Windows\system32\WindowsPowerShell\v1.0\Modules\PSDesiredStateConfiguration\DownloadManager\DSCFileDownloadManager\Microsoft.PowerShell.DSC.FileDownloadManager.dll,3BDFF69B85CEC7DC912A99626D02E4C2,C48BF3E9FF09289E36C7FED9B19FCE887F1BF091,BACEA1949B53CD815536D05018BB4B270F4FB6ACFE6DD8FDF3526E5C0A7391EE,768:tGR0MlQ6qgt5cuz1ZHvWWWW9UWWbWWWWWy0z/O3P3d/YJs4UtrJ+BHyp0ftH18Uu:tGR0M+PO5cuz7M3P3d/r4UtrJ+BHyp0w,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PowerShell.DSC.FileDownloadManager.Resources.dll,C:\Windows\system32\WindowsPowerShell\v1.0\Modules\PSDesiredStateConfiguration\DownloadManager\DSCFileDownloadManager\en\Microsoft.PowerShell.DSC.FileDownloadManager.Resources.dll,EEFD192DC51355DA1A8B8A1EEF82F9BE,F050A49D7354D40BF2296FCB49385031695E2FCA,D8CB702F8CEC49CE798C8027056165161E68C67C797CC3EB90F035FD6514A592,96:XXH18UPiChrBQjgZxsnutp9II3TpRkWaQh9AW:XXH18UdV+gZxsuMWHhKW,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PowerShell.LocalAccounts.dll,C:\Windows\system32\WindowsPowerShell\v1.0\Modules\Microsoft.PowerShell.LocalAccounts\1.0.0.0\Microsoft.PowerShell.LocalAccounts.dll,374A183B4F7D0945B9BF99B9355CE0C4,E2D8A32B0167B954FB4235B15FB609539A459DD7,D419CE7E94ECA0B52A2E839C010E484D129D43277E7D6234602D31E47A642E28,768:PsRNYAo5cdHwXnmBRPh5+wpMv4vN6IMjRkkL5QQVhE2ipGtG4zTdJ5i2g21VtZfZ:PmYOSnmBRZh+4v+TZAo5i2g85RM8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PowerShell.LocalAccounts.Resources.dll,C:\Windows\system32\WindowsPowerShell\v1.0\Modules\Microsoft.PowerShell.LocalAccounts\1.0.0.0\en\Microsoft.PowerShell.LocalAccounts.Resources.dll,18A710E294F2EA0A44ACBA17FBD41F51,20D4FE02E5C5DFD965C7FA19FE9F1A2A7F13D992,50FCE48D71D7C43FD4D2AF5FA5176B31F5A6FE2F3F30841439A4D4BAE3CCD784,96:yG5mu7EPklDQ7fYUZjjCELoR0knFYKvnnsTpPkW12W:yG59oPkl7wkJW12W,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PowerShell.Management.Activities.dll,C:\Program Files (x86)\Reference Assemblies\Microsoft\WindowsPowerShell\3.0\Microsoft.PowerShell.Management.Activities.dll,2FD9421153F1D26C46C30A8DCB804133,FBACF509636E6086336C5A0823795E13D66C0884,4C211014E10F59C90879589146A14CFFB549A76FAA056B826DB94E5E18DFF77A,768:1odbAs4hGszv1rI4zzMlTHKWc6Nxo98HFpxnwwuzS:mm9BTu4H0egLo98lpJu2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PowerShell.PackageManagement.dll,C:\Program Files\WindowsPowerShell\Modules\PackageManagement\1.0.0.1\Microsoft.PowerShell.PackageManagement.dll,B7EB55AD41EF32AEF2AA345F5BEB855F,E0EF269B50EE6EE38BD6F314EBA9B3FC018B8512,0604F9BFDDB50ED331A248004A148F0389F0AD0EA7E7627CE46A26259AF61260,3072:za3TGcvS3y21JQpvSkTt138QoGGAk9/3vJ:z53y2PQrhJ51G,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PowerShell.PackageManagement.dll,C:\Program Files (x86)\WindowsPowerShell\Modules\PackageManagement\1.0.0.1\Microsoft.PowerShell.PackageManagement.dll,E144EEBAAF62548D0291C6F198E347F8,0F9875E5708CA855E5C7BD2A3E4D6AB0A25B67D0,975167612EBCD39DA26FE8CB9C4EA3225F590DB8292314CDD89619ABE96C0D4B,3072:la3TGcvS3y21JQdpSkTt138QoG3Ak9/1PY:l53y2PQxhJ513,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PowerShell.PackageManagement.resources.dll,C:\Program Files\WindowsPowerShell\Modules\PackageManagement\1.0.0.1\en\Microsoft.PowerShell.PackageManagement.resources.dll,A9C03E4D6447D41192B00E01D3BB0466,D67DCD8AEF50D61BCE7AE7EBD3D3940ACCCEA2E7,3B0FE769CC818455ACCC84A9A0F6356F35691E998CEC710663F141C5AEC1E7D8,384:+7I0Rq6NkE5V3akBt87MXG9FxQ2MwAW7IW:V2LB3OIK4Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PowerShell.PackageManagement.resources.dll,C:\Program Files (x86)\WindowsPowerShell\Modules\PackageManagement\1.0.0.1\en\Microsoft.PowerShell.PackageManagement.resources.dll,D0DF84ECD34887B9E5B8B4E2E99F47A4,2C14B86A70329F6C525652317897A9B23FE279AF,A6188AAA42AA62C472B04EA3E83A1853D99895F66007217D64BFDA400F76637F,384:l7I0Rq6NkE5V3akBt87MXG9FxQ2MwIW7IW:e2LB3OIK4Q,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.PowerShell.PSReadline.dll,C:\Program Files\WindowsPowerShell\Modules\PSReadline\2.0.0\Microsoft.PowerShell.PSReadline.dll,FC76B390A00567650E3784EE24CA98F2,1D0FDE2067477B5288F378A6F75E63F7B7760FF0,210D02A7744E3C50C9C29FFD41CF932C926A790CEEF70E5CCE5C366E1924D0CD,6144:hadAtrAwVamZoKbBCqLiKlGjXcUL6BlNPHoUyKNPj5heD:EdmAwVambb9FlpNPHoUyKNbr,,,,,,,,,,,,,,,,,,,,,,,,,,,
